Produto U,Descrição do Produto U,88,23.23
Produto V,Descrição do Produto V,23,31.92
Produto W,Descrição do Produto W,140,96.94
Produto X,Descrição do Produto X,81,70.06
Produto Y,Descrição do Produto Y,135,99.66
Produto Z,Descrição do Produto Z,182,87.86
Produto A,Descrição do Produto A,135,16.99
Produto B,Descrição do Produto B,97,93.3
Produto C,Descrição do Produto C,34,75.36
Produto D,Descrição do Produto D,86,97.08
Produto E,Descrição do Produto E,71,5.74
Produto F,Descrição do Produto F,138,96.29
Produto G,Descrição do Produto G,110,28.4
Produto H,Descrição do Produto H,189,60.99
Produto I,Descrição do Produto I,72,52.46
Produto J,Descrição do Produto J,30,87.29
Produto K,Descrição do Produto K,199,87.72
Produto L,Descrição do Produto L,148,49.35
Produto M,Descrição do Produto M,41,99.89
Produto N,Descrição do Produto N,16,49.05
Produto O,Descrição do Produto O,23,64.08
Produto P,Descrição do Produto P,76,91.11
Produto Q,Descrição do Produto Q,122,11.23
Produto R,Descrição do Produto R,190,85.73
Produto S,Descrição do Produto S,32,96.04
Produto T,Descrição do Produto T,155,53.44
Produto U,Descrição do Produto U,77,43.93
Produto V,Descrição do Produto V,177,7.27
Produto W,Descrição do Produto W,140,96.61
Produto X,Descrição do Produto X,111,44.33
Produto Y,Descrição do Produto Y,24,97.17
Produto Z,Descrição do Produto Z,14,99.55
Produto A,Descrição do Produto A,173,29.17
Produto B,Descrição do Produto B,121,9.64
Produto C,Descrição do Produto C,110,72.42
Produto D,Descrição do Produto D,127,55.64
Produto E,Descrição do Produto E,51,41.63
Produto F,Descrição do Produto F,92,31.58
Produto G,Descrição do Produto G,123,32.38
Produto H,Descrição do Produto H,137,11.7
Produto I,Descrição do Produto I,194,66.62
Produto J,Descrição do Produto J,103,91.68
Produto K,Descrição do Produto K,89,38.14
Produto L,Descrição do Produto L,91,44.83
Produto M,Descrição do Produto M,33,17.27
Produto N,Descrição do Produto N,165,27.05
Produto O,Descrição do Produto O,169,59.47
Produto P,Descrição do Produto P,154,24.0
Produto Q,Descrição do Produto Q,100,47.26
Produto R,Descrição do Produto R,18,80.48
Produto S,Descrição do Produto S,56,13.9
Produto T,Descrição do Produto T,76,95.59
Produto U,Descrição do Produto U,58,69.07
Produto V,Descrição do Produto V,45,60.55
Produto W,Descrição do Produto W,109,83.6
Produto X,Descrição do Produto X,112,56.2
Produto Y,Descrição do Produto Y,169,14.49
Produto Z,Descrição do Produto Z,21,48.06
Produto A,Descrição do Produto A,150,25.74
Produto B,Descrição do Produto B,116,94.8
Produto C,Descrição do Produto C,107,38.1
Produto D,Descrição do Produto D,21,14.1
Produto E,Descrição do Produto E,181,24.83
Produto F,Descrição do Produto F,192,95.27
Produto G,Descrição do Produto G,125,30.75
Produto H,Descrição do Produto H,69,41.85
Produto I,Descrição do Produto I,83,10.54
Produto J,Descrição do Produto J,182,82.09
Produto K,Descrição do Produto K,38,27.19
Produto L,Descrição do Produto L,142,92.67
Produto M,Descrição do Produto M,150,17.51
Produto N,Descrição do Produto N,187,85.67
Produto O,Descrição do Produto O,46,78.14
Produto P,Descrição do Produto P,32,25.77
Produto Q,Descrição do Produto Q,42,56.82
Produto R,Descrição do Produto R,149,25.95
Produto S,Descrição do Produto S,59,92.24
Produto T,Descrição do Produto T,148,18.68
Produto U,Descrição do Produto U,60,11.96
Produto V,Descrição do Produto V,149,92.86
Produto W,Descrição do Produto W,64,85.56
Produto X,Descrição do Produto X,75,59.3
Produto Y,Descrição do Produto Y,123,39.53
Produto Z,Descrição do Produto Z,66,50.47
Produto A,Descrição do Produto A,65,10.53
Produto B,Descrição do Produto B,93,80.61
Produto C,Descrição do Produto C,40,33.56
Produto D,Descrição do Produto D,176,16.56
Produto E,Descrição do Produto E,88,27.97
Produto F,Descrição do Produto F,192,31.11
Produto G,Descrição do Produto G,171,23.57
Produto H,Descrição do Produto H,129,65.44
Produto I,Descrição do Produto I,138,83.93
Produto J,Descrição do Produto J,181,65.93
Produto K,Descrição do Produto K,35,23.15
Produto L,Descrição do Produto L,53,94.41
Produto M,Descrição do Produto M,193,73.58
Produto N,Descrição do Produto N,64,37.8
Produto O,Descrição do Produto O,184,12.58
Produto P,Descrição do Produto P,186,17.98
Produto Q,Descrição do Produto Q,19,8.91
Produto R,Descrição do Produto R,87,36.84
Produto S,Descrição do Produto S,181,15.57
Produto T,Descrição do Produto T,27,42.72
Produto U,Descrição do Produto U,77,94.28
Produto V,Descrição do Produto V,169,82.83
Produto W,Descrição do Produto W,83,78.37
Produto X,Descrição do Produto X,132,6.26
Produto Y,Descrição do Produto Y,106,18.6
Produto Z,Descrição do Produto Z,124,47.72
Produto A,Descrição do Produto A,149,32.5
Produto B,Descrição do Produto B,101,74.52
Produto C,Descrição do Produto C,133,75.1
Produto D,Descrição do Produto D,148,73.95
Produto E,Descrição do Produto E,123,58.9
Produto F,Descrição do Produto F,105,98.48
Produto G,Descrição do Produto G,138,34.83
Produto H,Descrição do Produto H,164,37.15
Produto I,Descrição do Produto I,42,95.56
Produto J,Descrição do Produto J,135,31.27
Produto K,Descrição do Produto K,83,77.08
Produto L,Descrição do Produto L,27,58.62
Produto M,Descrição do Produto M,119,74.02
Produto N,Descrição do Produto N,168,33.46
Produto O,Descrição do Produto O,187,7.08
Produto P,Descrição do Produto P,101,70.31
Produto Q,Descrição do Produto Q,128,41.28
Produto R,Descrição do Produto R,89,10.02
Produto S,Descrição do Produto S,62,35.64
Produto T,Descrição do Produto T,178,71.04
Produto U,Descrição do Produto U,81,92.87
Produto V,Descrição do Produto V,172,56.98
Produto W,Descrição do Produto W,116,42.31
Produto X,Descrição do Produto X,149,71.88
Produto Y,Descrição do Produto Y,198,87.12
Produto Z,Descrição do Produto Z,42,11.64
Produto A,Descrição do Produto A,45,6.33
Produto B,Descrição do Produto B,83,6.28
Produto C,Descrição do Produto C,38,85.01
Produto D,Descrição do Produto D,26,81.3
Produto E,Descrição do Produto E,187,37.39
Produto F,Descrição do Produto F,70,69.53
Produto G,Descrição do Produto G,64,62.43
Produto H,Descrição do Produto H,69,6.9
Produto I,Descrição do Produto I,61,46.37
Produto J,Descrição do Produto J,78,13.21
Produto K,Descrição do Produto K,132,19.4
Produto L,Descrição do Produto L,27,75.5
Produto M,Descrição do Produto M,65,34.08
Produto N,Descrição do Produto N,120,42.91
Produto O,Descrição do Produto O,126,96.19
Produto P,Descrição do Produto P,107,96.9
Produto Q,Descrição do Produto Q,42,98.61
Produto R,Descrição do Produto R,140,38.39
Produto S,Descrição do Produto S,10,61.41
Produto T,Descrição do Produto T,60,97.12
Produto U,Descrição do Produto U,113,80.6
Produto V,Descrição do Produto V,98,55.76
Produto W,Descrição do Produto W,103,46.01
Produto X,Descrição do Produto X,131,83.24
Produto Y,Descrição do Produto Y,116,45.26
Produto Z,Descrição do Produto Z,21,12.64
Produto A,Descrição do Produto A,136,56.43
Produto B,Descrição do Produto B,106,84.41
Produto C,Descrição do Produto C,135,40.43
Produto D,Descrição do Produto D,177,86.72
Produto E,Descrição do Produto E,165,36.1
Produto F,Descrição do Produto F,21,96.04
Produto G,Descrição do Produto G,181,91.87
Produto H,Descrição do Produto H,57,65.44
Produto I,Descrição do Produto I,94,64.9
Produto J,Descrição do Produto J,37,40.9
Produto K,Descrição do Produto K,153,90.5
Produto L,Descrição do Produto L,20,66.82
Produto M,Descrição do Produto M,47,50.76
Produto N,Descrição do Produto N,63,77.48
Produto O,Descrição do Produto O,172,98.36
Produto P,Descrição do Produto P,12,27.96
Produto Q,Descrição do Produto Q,167,34.83
Produto R,Descrição do Produto R,98,29.56
Produto S,Descrição do Produto S,73,49.17
Produto T,Descrição do Produto T,87,25.93
Produto U,Descrição do Produto U,166,30.54
Produto V,Descrição do Produto V,165,87.77
Produto W,Descrição do Produto W,163,10.14
Produto X,Descrição do Produto X,91,54.53
Produto Y,Descrição do Produto Y,23,30.92
Produto Z,Descrição do Produto Z,128,96.36
Produto A,Descrição do Produto A,97,97.23
Produto B,Descrição do Produto B,78,69.15
Produto C,Descrição do Produto C,100,23.18
Produto D,Descrição do Produto D,143,16.03
Produto E,Descrição do Produto E,41,86.25
Produto F,Descrição do Produto F,127,23.38
Produto G,Descrição do Produto G,49,41.7
Produto H,Descrição do Produto H,180,6.78
Produto I,Descrição do Produto I,166,14.04
Produto J,Descrição do Produto J,184,76.36
Produto K,Descrição do Produto K,118,28.26
Produto L,Descrição do Produto L,48,84.78
Produto M,Descrição do Produto M,172,88.19
Produto N,Descrição do Produto N,61,62.91
Produto O,Descrição do Produto O,88,36.55
Produto P,Descrição do Produto P,125,90.82
Produto Q,Descrição do Produto Q,32,27.57
Produto R,Descrição do Produto R,157,76.48
Produto S,Descrição do Produto S,100,7.21
Produto T,Descrição do Produto T,182,82.67
Produto U,Descrição do Produto U,89,91.85
Produto V,Descrição do Produto V,27,86.24
Produto W,Descrição do Produto W,29,91.98
Produto X,Descrição do Produto X,75,13.08
Produto Y,Descrição do Produto Y,42,27.72
Produto Z,Descrição do Produto Z,47,55.86
Produto A,Descrição do Produto A,66,60.62
Produto B,Descrição do Produto B,156,18.03
Produto C,Descrição do Produto C,59,17.17
Produto D,Descrição do Produto D,97,56.43
Produto E,Descrição do Produto E,50,20.08
Produto F,Descrição do Produto F,32,12.75
Produto G,Descrição do Produto G,64,55.11
Produto H,Descrição do Produto H,86,41.73
Produto I,Descrição do Produto I,92,98.94
Produto J,Descrição do Produto J,15,15.55
Produto K,Descrição do Produto K,143,33.61
Produto L,Descrição do Produto L,36,35.5
Produto M,Descrição do Produto M,66,63.61
Produto N,Descrição do Produto N,39,47.27
Produto O,Descrição do Produto O,144,71.03
Produto P,Descrição do Produto P,77,69.0
Produto Q,Descrição do Produto Q,140,66.15
Produto R,Descrição do Produto R,108,76.48
Produto S,Descrição do Produto S,105,32.96
Produto T,Descrição do Produto T,120,79.88
Produto U,Descrição do Produto U,41,73.9
Produto V,Descrição do Produto V,88,98.9
Produto W,Descrição do Produto W,121,97.82
Produto X,Descrição do Produto X,58,12.39
Produto Y,Descrição do Produto Y,160,92.52
Produto Z,Descrição do Produto Z,200,85.13
Produto A,Descrição do Produto A,80,89.18
Produto B,Descrição do Produto B,68,23.18
Produto C,Descrição do Produto C,108,33.91
Produto D,Descrição do Produto D,100,8.53
Produto E,Descrição do Produto E,136,63.06
Produto F,Descrição do Produto F,26,35.85
Produto G,Descrição do Produto G,167,74.48
Produto H,Descrição do Produto H,122,79.28
Produto I,Descrição do Produto I,19,55.86
Produto J,Descrição do Produto J,76,47.99
Produto K,Descrição do Produto K,96,68.75
Produto L,Descrição do Produto L,100,28.55
Produto M,Descrição do Produto M,72,97.21
Produto N,Descrição do Produto N,81,56.33
Produto O,Descrição do Produto O,75,5.48
Produto P,Descrição do Produto P,72,17.74
Produto Q,Descrição do Produto Q,200,47.85
Produto R,Descrição do Produto R,15,37.33
Produto S,Descrição do Produto S,153,85.59
Produto T,Descrição do Produto T,48,52.42
Produto U,Descrição do Produto U,34,77.09
Produto V,Descrição do Produto V,190,71.76
Produto W,Descrição do Produto W,60,85.55
Produto X,Descrição do Produto X,93,24.53
Produto Y,Descrição do Produto Y,117,86.94
Produto Z,Descrição do Produto Z,171,32.87
Produto A,Descrição do Produto A,101,39.42
Produto B,Descrição do Produto B,173,31.16
Produto C,Descrição do Produto C,12,28.49
Produto D,Descrição do Produto D,48,90.9
Produto E,Descrição do Produto E,96,49.46
Produto F,Descrição do Produto F,145,65.42
Produto G,Descrição do Produto G,63,87.48
Produto H,Descrição do Produto H,29,41.72
Produto I,Descrição do Produto I,109,91.01
Produto J,Descrição do Produto J,132,69.5
Produto K,Descrição do Produto K,74,86.03
Produto L,Descrição do Produto L,40,56.58
Produto M,Descrição do Produto M,132,36.2
Produto N,Descrição do Produto N,111,99.93
Produto O,Descrição do Produto O,156,88.74
Produto P,Descrição do Produto P,35,25.72
Produto Q,Descrição do Produto Q,127,49.77
Produto R,Descrição do Produto R,164,59.46
Produto S,Descrição do Produto S,41,90.73
Produto T,Descrição do Produto T,163,83.86
Produto U,Descrição do Produto U,73,17.71
Produto V,Descrição do Produto V,48,9.56
Produto W,Descrição do Produto W,146,85.24
Produto X,Descrição do Produto X,55,92.67
Produto Y,Descrição do Produto Y,164,73.45
Produto Z,Descrição do Produto Z,12,35.35
Produto A,Descrição do Produto A,96,83.82
Produto B,Descrição do Produto B,15,90.95
Produto C,Descrição do Produto C,27,72.71
Produto D,Descrição do Produto D,70,90.69
Produto E,Descrição do Produto E,137,28.61
Produto F,Descrição do Produto F,47,68.37
Produto G,Descrição do Produto G,26,56.15
Produto H,Descrição do Produto H,89,7.02
Produto I,Descrição do Produto I,53,29.48
Produto J,Descrição do Produto J,154,20.02
Produto K,Descrição do Produto K,171,91.67
Produto L,Descrição do Produto L,48,21.45
Produto M,Descrição do Produto M,52,74.04
Produto N,Descrição do Produto N,154,88.36
Produto O,Descrição do Produto O,178,60.32
Produto P,Descrição do Produto P,175,32.49
Produto Q,Descrição do Produto Q,30,98.07
Produto R,Descrição do Produto R,191,13.7
Produto S,Descrição do Produto S,93,27.91
Produto T,Descrição do Produto T,61,71.32
Produto U,Descrição do Produto U,81,18.3
Produto V,Descrição do Produto V,116,61.21
Produto W,Descrição do Produto W,156,15.13
Produto X,Descrição do Produto X,170,36.61
Produto Y,Descrição do Produto Y,181,35.19
Produto Z,Descrição do Produto Z,29,63.22
Produto A,Descrição do Produto A,67,31.33
Produto B,Descrição do Produto B,135,85.48
Produto C,Descrição do Produto C,176,73.32
Produto D,Descrição do Produto D,102,9.5
Produto E,Descrição do Produto E,109,16.73
Produto F,Descrição do Produto F,179,81.99
Produto G,Descrição do Produto G,56,94.86
Produto H,Descrição do Produto H,187,55.6
Produto I,Descrição do Produto I,160,57.21
Produto J,Descrição do Produto J,166,75.91
Produto K,Descrição do Produto K,83,31.85
Produto L,Descrição do Produto L,63,75.23
Produto M,Descrição do Produto M,61,57.8
Produto N,Descrição do Produto N,158,11.39
Produto O,Descrição do Produto O,103,66.14
Produto P,Descrição do Produto P,48,83.21
Produto Q,Descrição do Produto Q,14,89.19
Produto R,Descrição do Produto R,10,75.9
Produto S,Descrição do Produto S,83,17.1
Produto T,Descrição do Produto T,177,75.53
Produto U,Descrição do Produto U,147,9.9
Produto V,Descrição do Produto V,159,20.41
Produto W,Descrição do Produto W,71,44.14
Produto X,Descrição do Produto X,186,50.52
Produto Y,Descrição do Produto Y,89,59.93
Produto Z,Descrição do Produto Z,32,97.04
Produto A,Descrição do Produto A,75,25.47
Produto B,Descrição do Produto B,19,81.33
Produto C,Descrição do Produto C,112,18.51
Produto D,Descrição do Produto D,57,95.5
Produto E,Descrição do Produto E,164,70.95
Produto F,Descrição do Produto F,49,34.14
Produto G,Descrição do Produto G,121,68.08
Produto H,Descrição do Produto H,84,75.13
Produto I,Descrição do Produto I,103,96.12
Produto J,Descrição do Produto J,149,44.13
Produto K,Descrição do Produto K,68,30.76
Produto L,Descrição do Produto L,76,50.24
Produto M,Descrição do Produto M,60,11.42
